feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_l2_T6W150,-0.05460148711161329,0.03729543757419546,1.0,400,1.0
z_atd_T6W150,0.054569557955743024,0.04729858848824764,1.0,400,1.0
z_l1_T6W150,-0.030408990323035175,0.04457470287066628,1.0,400,1.0
z_density_T6W150,-0.02139537618585903,0.03774823343260609,1.0,400,1.0
z_l3_T6W150,0.01911656707737456,0.04769163643112158,1.0,400,1.0
z_lsc_T6W150,-0.018821302888017782,0.04520597039310453,1.0,400,1.0
z_diameter_T6W150,0.018152687545670246,0.04350022272145694,1.0,400,1.0
z_re_T6W150,0.009397414826723691,0.04153185197408264,1.0,400,1.0
z_cc_T6W150,0.005643171427540599,0.04590046293129979,1.0,400,1.0
z_asp_T6W150,0.005568637337332513,0.038164179859382044,1.0,400,1.0
z_pe_T6W150,0.0020885646346290067,0.04158702081138067,1.0,400,1.0
z_lcc_T6W150,9.636516907504452e-20,2.1273286426514886e-17,0.0,400,1.0
z_nodes_T6W150,0.0,0.0,0.0,400,1.0
z_edges_T6W150,0.0,0.0,0.0,400,1.0
