split,subject,set
0,CSO-15-9B-SJAGRO,TRAIN
0,CDMS-9-5C-JDMADE,TRAIN
0,CDMS-13-7C-RAIZAC,TRAIN
0,CDMS-9-4A-ILOSE,TRAIN
0,CDMS-12-7C-VQURA,TRAIN
0,CDMS-12-6A-JSOTGU,TRAIN
0,CSO-11-6B-LHFDLACH,TRAIN
0,CDMS-11-5A-EAARCA,TRAIN
0,CDMS-13-7C-MVEAR,TRAIN
0,CSO-9-4A-DVGATO,TRAIN
0,CDMS-13-6B-JDTAHE,TRAIN
0,CSO-16-11B-YAROMO,TRAIN
0,CDMS-11-6A-NMREPR,TRAIN
0,CSO-12-7B-SSARA,TRAIN
0,CDMS-12-7C-CATRAR,TRAIN
0,CDMS-12-7C-ARAHE,TRAIN
0,CSO-13-6B-LFMIES,TRAIN
0,CSO-12-7B-VHOMA,TRAIN
0,CSO-10-4A-KCOMO,TRAIN
0,CSO-10-5A-RVMOIB,TRAIN
0,CSO-8-4A-JRAAR,TRAIN
0,CSO-13-8A-VHODU,TRAIN
0,CDMS-XX-10A-VGILO,TRAIN
0,CSO-14-9A-SORZU,TRAIN
0,CSO-14-7A-MVEBE,TRAIN
0,CSO-14-9B-MFEGA,TRAIN
0,CSO-16-11B-KRORE,TRAIN
0,CSO-13-7A-RXCHLU,TRAIN
0,CDMS-11-6B-AVROTO,TRAIN
0,CDMS-15-10A-JJMACH,TRAIN
0,CDMS-8-4A-DJAVDA,TRAIN
0,CSO-10-5A-JLCARI,TRAIN
0,CSO-10-5A-IPECA,TRAIN
0,CSO-16-10B-LTVIFA,TRAIN
0,CDMS-17-10A-ASSAMO,TRAIN
0,CSO-13-7A-YBOSO,TRAIN
0,CSO-14-9B-ERAGA,TRAIN
0,CSO-11-6B-SFLVA,TRAIN
0,CSO-10-5A-ARACA,TRAIN
0,CDMS-12-7C-VMAPA,TRAIN
0,CDMS-10-5A-SROPU,TRAIN
0,CDMS-9-5A-PAGACO,TRAIN
0,CSO-8-4A-ARAGR,TRAIN
0,CSO-13-6A-ANASA,TRAIN
0,CSO-12-8A-YTOME,TRAIN
0,CDMS-9-4C-SCAMO,TRAIN
0,CDMS-10-5A-SZURO,TRAIN
0,CDMS-11-6B-LESTA,TRAIN
0,CSO-17-11A-JDAMO,TRAIN
0,CDMS-XX-6A-MAGICA,TRAIN
0,CDMS-14-5A-LSDUCO,TRAIN
0,CDMS-10-5C-ICAPA,TRAIN
0,CSO-16-9A-JALEMO,TRAIN
0,CSO-12-6B-VPAMA,TRAIN
0,CSO-16-11B-LLOZA,TRAIN
0,CSO-17-11A-DJAPA,TRAIN
0,CDMS-11-6B-EFRGR,TRAIN
0,CSO-14-9A-MARJA,TRAIN
0,CDMS-10-5B-SRAJA,TRAIN
0,CSO-12-7A-LSARAR,TRAIN
0,CSO-8-3A-DAPAVA,TRAIN
0,CDMS-14-6B-KDCAHE,TRAIN
0,CDMS-15-10A-MAALRI,TRAIN
0,CSO-13-6B-JETAVE,TRAIN
0,CSO-16-10A-MSACO,TRAIN
0,CDMS-9-4A-EROHI,TRAIN
0,CSO-15-10C-ALBAHO,TRAIN
0,CSO-17-11C-SARJA,TRAIN
0,CDMS-XX-5C-MJSARU,TRAIN
0,CDMS-16-10A-SGALO,TRAIN
0,CDMS-11-6B-JLPENA,TRAIN
0,CSO-12-7A-SCAHO,TRAIN
0,CDMS-11-7C-ICARE,TRAIN
0,CDMS-11-6B-VZAPE,TRAIN
0,CSO-9-4A-KEMOCO,TRAIN
0,CDMS-13-6B-ASUMO,TRAIN
0,CSO-10-5A-ACAVA,TRAIN
0,CDMS-11-6B-EAFESA,TRAIN
0,CDMS-15-10A-SHEGA,TRAIN
0,CDMS-10-4A-JURAN,TRAIN
0,CSO-10-5A-SVHEES,TRAIN
0,CSO-13-7A-YAMEZA,TRAIN
0,CSO-17-10B-YCQUVE,TRAIN
0,CDMS-15-10A-AMALOS,TRAIN
0,CDMS-12-6A-JGIGA,TRAIN
0,CSO-11-6A-FSOVRE,TRAIN
0,CDMS-13-7C-SSOSLO,TRAIN
0,CDMS-11-6B-YLNIME,TRAIN
0,CDMS-15-11B-JEMOLO,TRAIN
0,CSO-11-6B-VCOMA,TRAIN
0,CSO-15-10B-MEBUAR,TRAIN
0,CSO-14-8A-MCIDOS,TRAIN
0,CSO-15-10A-LJRAGU,TRAIN
0,CSO-13-8A-MGAHE,TRAIN
0,CSO-15-8B-KEPOGO,TRAIN
0,CSO-12-7A-ESALA,TRAIN
0,CSO-15-10A-SFEGA,TRAIN
0,CSO-13-8B-FCJISA,TRAIN
0,CSO-13-6B-LJMAHU,TRAIN
0,CSO-10-5A-MAARAN,TRAIN
0,CSO-14-9A-HASACA,TRAIN
0,CSO-11-6B-RJGIHE,TRAIN
0,CDMS-12-6A-SROAL,TRAIN
0,CSO-8-3A-KVPECO,TRAIN
0,CSO-12-6A-FJOVRE,TRAIN
0,CDMS-12-7C-MAROBE,TRAIN
0,CSO-15-9B-JCAPA,TRAIN
0,CDMS-14-10A-JCVANI,TRAIN
0,CDMS-11-6B-JACUPE,TRAIN
0,CSO-12-6B-LJHEFE,TRAIN
0,CSO-11-5A-MDVOSPE,TRAIN
0,CSO-10-5A-GZAMA,TRAIN
0,CSO-14-8B-JLLORA,TRAIN
0,CSO-16-10A-JEGAHE,TRAIN
0,CSO-17-11C-MAPAMA,TRAIN
0,CSO-10-5A-JANORO,TRAIN
0,CSO-9-4A-FAGIGA,TRAIN
0,CDMS-8-4A-DBEVA,TRAIN
0,CDMS-15-11B-VSAHO,TRAIN
0,CSO-11-6A-CAPAMU,TRAIN
0,CDMS-XX-6B-SPUCA,TRAIN
0,CSO-13-8B-JEMABE,TRAIN
0,CSO-9-4A-AGAPE,TRAIN
0,CSO-9-4A-MPAME,TRAIN
0,CSO-14-7B-EVEGO,TRAIN
0,CDMS-11-6B-RSECA,TRAIN
0,CSO-13-7A-CDDITR,TRAIN
0,CSO-9-4A-EGCAMO,TRAIN
0,CSO-12-7A-JHEZA,TRAIN
0,CDMS-11-7C-IMOIB,TRAIN
0,CDMS-10-6B-JJMOBE,TRAIN
0,CDMS-9-5A-VVAAR,TRAIN
0,CSO-17-10A-YVGOCA,TRAIN
0,CSO-9-4A-DKVIMO,TRAIN
0,CSO-14-8A-SZARA,TRAIN
0,CDMS-9-5A-ABERO,TRAIN
0,CSO-15-8A-VBMABR,TRAIN
0,CDMS-10-5C-NBEMO,TRAIN
0,CSO-10-4A-LSCAVA,TRAIN
0,CDMS-9-4A-TGAFR,TRAIN
0,CSO-9-4A-MLORO,TRAIN
0,CSO-9-4A-YVDITR,TRAIN
0,CSO-13-7A-KRAMA,TRAIN
0,CSO-13-8A-MGAAN,TRAIN
0,CSO-10-5A-DABRZA,TRAIN
0,CDMS-8-4C-JDBUTU,TRAIN
0,CDMS-11-7C-SALMA,TRAIN
0,CSO-9-4A-GSBRCO,TRAIN
0,CDMS-9-4A-ACDUTR,TRAIN
0,CSO-10-4A-LRAVI,TRAIN
0,CSO-17-11A-NPAHE,TRAIN
0,CSO-11-6B-DISEMO,TRAIN
0,CDMS-10-5A-HEPIHO,TRAIN
0,CDMS-9-4A-CARGA,TRAIN
0,CSO-16-9A-JSMAGU,TRAIN
0,CSO-15-9B-ALRIHE,TRAIN
0,CSO-14-9A-JSMAAL,TRAIN
0,CSO-15-10C-SSCAMO,TRAIN
0,CSO-17-11B-CDBEBU,TRAIN
0,CSO-16-10A-SMOUT,TRAIN
0,CSO-11-6A-EROMO,TRAIN
0,CSO-12-7A-IMERO,TRAIN
0,CSO-14-9A-AEDCAGO,TRAIN
0,CDMS-18-7C-VVECA,TRAIN
0,CDMS-11-6B-JMARME,TRAIN
0,CSO-15-7B-JCRAGA,TRAIN
0,CSO-16-9A-JPROSO,TRAIN
0,CSO-16-10B-VVILI,TRAIN
0,CSO-12-7B-SMUGU,TRAIN
0,CDMS-11-7C-SPGAVE,TRAIN
0,CSO-11-6B-ANREVA,TRAIN
0,CDMS-11-6A-DFVEBE,TRAIN
0,CSO-15-9B-AMSAGO,TRAIN
0,CSO-9-4A-DSMOMU,VALIDATION
0,CDMS-15-10A-MAALCA,VALIDATION
0,CSO-13-8A-MJAGA,VALIDATION
0,CDMS-10-6B-ASCACO,VALIDATION
0,CSO-10-5A-JBUVE,VALIDATION
0,CSO-16-10C-MAVAVE,VALIDATION
0,CDMS-10-5C-JFALGI,VALIDATION
0,CDMS-12-7C-DLOLO,VALIDATION
0,CSO-16-10A-SARI,VALIDATION
0,CDMS-11-6B-SCAPA,VALIDATION
0,CSO-9-4A-SLOCA,VALIDATION
0,CDMS-9-5C-LVIZAC,VALIDATION
0,CSO-15-10B-YVBUAN,VALIDATION
0,CDMS-16-11B-NGABE,VALIDATION
0,CSO-13-9B-DMLLLU,VALIDATION
0,CSO-13-8A-KIGAGU,VALIDATION
0,CDMS-10-5C-DAAUSA,VALIDATION
0,CDMS-11-6B-JPSAMA,VALIDATION
0,CDMS-9-4A-CRAAG,VALIDATION
0,CSO-16-10A-YKMUJO,VALIDATION
0,CSO-18-11A-ADBAHO,VALIDATION
0,CSO-17-11A-RLPAIG,VALIDATION
0,CSO-15-10A-MAARLO,VALIDATION
0,CDMS-15-10A-SGOMO,VALIDATION
0,CSO-17-11C-JDAAG,VALIDATION
0,CSO-8-3A-AIPRBR,VALIDATION
0,CSO-18-9B-MAMOLO,VALIDATION
0,CDMS-10-5C-MAORTO,VALIDATION
0,CDMS-11-6B-EROCO,VALIDATION
0,CDMS-12-7C-JSZAOR,VALIDATION
0,CSO-12-7B-DVAGRO,VALIDATION
0,CDMS-8-4A-LGOPA,VALIDATION
0,CSO-12-6A-DGISE,VALIDATION
0,CSO-13-7A-JJATFL,VALIDATION
0,CSO-16-9B-SJPAJI,VALIDATION
0,CDMS-12-6B-SCLAG,VALIDATION
0,CDMS-9-5C-MLOGO,VALIDATION
0,CSO-9-4A-LCOMO,VALIDATION
0,CDMS-11-6B-JDCHBA,VALIDATION
0,CSO-11-6A-DSCACH,VALIDATION
0,CSO-16-10B-JESUGU,VALIDATION
0,CDMS-10-5A-KSRAGU,VALIDATION
0,CSO-10-5A-JJSEMO,VALIDATION
0,CSO-15-9B-KSBEJA,VALIDATION
0,CDMS-14-10A-IMORTO,VALIDATION
0,CSO-13-7A-CAPAMU,VALIDATION
0,CDMS-11-4A-GACHSA,VALIDATION
0,CSO-16-11A-JAVABO,VALIDATION
0,CSO-16-11A-JDMUVA,VALIDATION
0,CSO-11-5A-MTAGA,VALIDATION
0,CDMS-11-6B-MAGIMU,TEST
0,CSO-17-11C-MCAAG,TEST
0,CSO-9-2A-EXMOCO,TEST
0,CDMS-11-6B-MMAMO,TEST
0,CSO-10-4A-ICAPA,TEST
0,CSO-13-8A-MBUAN,TEST
0,CDMS-11-6B-JFSAHE,TEST
0,CSO-15-9B-RMCHLU,TEST
0,CSO-10-5A-MAOSMO,TEST
0,CDMS-11-6B-MEBRTA,TEST
0,CSO-18-11B-YLLRE,TEST
0,CSO-17-10B-EHECO,TEST
0,CSO-15-11C-JETALO,TEST
0,CDMS-12-5A-SRIGO,TEST
0,CSO-17-11A-SPUVA,TEST
0,CSO-12-7A-DALRE,TEST
0,CSO-9-4A-NSARPA,TEST
0,CDMS-8-4A-DOSTR,TEST
0,CDMS-12-6A-FAROPA,TEST
0,CSO-16-11A-VZAOR,TEST
0,CDMS-XX-5C-MPCAQU,TEST
0,CDMS-9-5C-SCAAG,TEST
0,CDMS-12-6B-IJDAGA,TEST
0,CDMS-11-5A-MGTHAR,TEST
