split,subject,set
0,CSO-9-4A-DVGATO,TRAIN
0,CSO-11-6B-DISEMO,TRAIN
0,CDMS-10-5C-JFALGI,TRAIN
0,CSO-13-8B-FCJISA,TRAIN
0,CDMS-12-7C-JSZAOR,TRAIN
0,CSO-12-7A-IMERO,TRAIN
0,CSO-12-6B-GQULO,TRAIN
0,CDMS-9-4C-SCAMO,TRAIN
0,CSO-10-5A-JANORO,TRAIN
0,CDMS-14-10A-JCVANI,TRAIN
0,CDMS-15-11B-VSAHO,TRAIN
0,CDMS-10-6B-ASCACO,TRAIN
0,CSO-10-5A-ACAVA,TRAIN
0,CDMS-10-5A-SZURO,TRAIN
0,CSO-16-10A-YKMUJO,TRAIN
0,CSO-9-4A-MLORO,TRAIN
0,CSO-9-4A-KEMOCO,TRAIN
0,CDMS-9-5A-PAGACO,TRAIN
0,CSO-16-10B-VVILI,TRAIN
0,CSO-13-7A-CAPAMU,TRAIN
0,CSO-15-9B-ALRIHE,TRAIN
0,CSO-15-10B-YVBUAN,TRAIN
0,CSO-13-7A-YAMEZA,TRAIN
0,CSO-11-6B-VCOMA,TRAIN
0,CDMS-9-4A-CRAAG,TRAIN
0,CDMS-12-6A-JSOTGU,TRAIN
0,CDMS-11-7C-IMOIB,TRAIN
0,CDMS-11-6B-EROCO,TRAIN
0,CSO-10-5A-JJSEMO,TRAIN
0,CSO-17-10B-EHECO,TRAIN
0,CSO-9-4A-GSBRCO,TRAIN
0,CSO-10-5A-JLCARI,TRAIN
0,CDMS-13-6B-ASUMO,TRAIN
0,CSO-17-11A-NPAHE,TRAIN
0,CSO-12-7B-SSARA,TRAIN
0,CDMS-11-6B-VZAPE,TRAIN
0,CSO-14-7A-MVEBE,TRAIN
0,CSO-10-4A-LRAVI,TRAIN
0,CDMS-12-7C-CATRAR,TRAIN
0,CDMS-18-7C-VVECA,TRAIN
0,CSO-10-4A-KCOMO,TRAIN
0,CSO-11-6A-CAPAMU,TRAIN
0,CSO-13-8A-MGAAN,TRAIN
0,CDMS-14-10A-IMORTO,TRAIN
0,CSO-12-6A-FJOVRE,TRAIN
0,CDMS-11-6B-SCAPA,TRAIN
