file,window,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN,0,3,9,6,0,0,0,0,0,4,1,0.6666666666666666,0.08333333333333333,2.0,1.5,0.0
CDMS-10-4A-JURAN,1,3,13,8,0,0,0,0,0,3,1,0.6153846153846154,0.05128205128205128,2.0,1.3333333333333333,0.0
CDMS-10-4A-JURAN,2,3,14,10,1,0,0,0,0,5,1,0.7142857142857143,0.054945054945054944,3.0,1.8,0.0
CDMS-10-4A-JURAN,3,3,16,12,1,0,0,0,0,7,1,0.75,0.05,4.0,2.0952380952380953,0.0
CDMS-10-4A-JURAN,4,3,12,10,1,0,0,0,0,8,1,0.8333333333333334,0.07575757575757576,4.0,2.392857142857143,0.0
CDMS-10-4A-JURAN,5,3,10,11,2,0,0,0,0,8,1,1.1,0.12222222222222222,4.0,2.1785714285714284,0.0
CDMS-10-5A-HEPIHO,0,3,7,8,3,0,0,0,0,5,1,1.1428571428571428,0.19047619047619047,2.0,1.6,0.0
CDMS-10-5A-HEPIHO,1,3,15,18,5,0,0,0,0,13,1,1.2,0.08571428571428572,3.0,2.1538461538461537,0.0
CDMS-10-5A-HEPIHO,2,3,19,18,3,0,0,0,0,12,1,0.9473684210526315,0.05263157894736842,3.0,2.1515151515151514,0.0
CDMS-10-5A-KSRAGU,0,3,21,20,2,0,0,0,0,15,1,0.9523809523809523,0.047619047619047616,6.0,2.761904761904762,0.0
CDMS-10-5A-KSRAGU,1,3,11,10,1,0,0,0,0,7,1,0.9090909090909091,0.09090909090909091,4.0,2.0,0.0
CDMS-10-5A-SROPU,0,3,14,9,0,0,0,0,0,4,1,0.6428571428571429,0.04945054945054945,3.0,1.6666666666666667,0.0
CDMS-10-5A-SROPU,1,3,14,9,0,0,0,0,0,5,1,0.6428571428571429,0.04945054945054945,3.0,1.8,0.0
CDMS-10-5A-SROPU,2,3,9,5,0,0,0,0,0,3,1,0.5555555555555556,0.06944444444444445,2.0,1.3333333333333333,0.0
CDMS-10-5A-SROPU,3,3,13,9,0,0,0,0,0,4,1,0.6923076923076923,0.057692307692307696,3.0,1.6666666666666667,0.0
CDMS-10-5A-SROPU,4,3,11,7,0,0,0,0,0,3,1,0.6363636363636364,0.06363636363636363,2.0,1.3333333333333333,0.0
CDMS-10-5A-SROPU,5,3,15,10,0,0,0,0,0,5,1,0.6666666666666666,0.047619047619047616,3.0,1.8,0.0
CDMS-10-5A-SZURO,0,3,10,7,0,0,0,0,0,6,1,0.7,0.07777777777777778,4.0,2.066666666666667,0.0
CDMS-10-5A-SZURO,1,3,11,8,0,0,0,0,0,7,1,0.7272727272727273,0.07272727272727272,4.0,2.0952380952380953,0.0
CDMS-10-5B-SRAJA,0,3,22,20,3,0,0,0,0,10,1,0.9090909090909091,0.04329004329004329,4.0,2.2666666666666666,0.0
CDMS-10-5B-SRAJA,1,3,20,19,4,0,0,0,0,10,1,0.95,0.05,4.0,2.066666666666667,0.0
CDMS-10-5B-SRAJA,2,3,16,18,4,0,0,0,0,13,1,1.125,0.075,4.0,2.230769230769231,0.0
CDMS-10-5B-SRAJA,3,3,17,16,3,0,0,0,0,10,1,0.9411764705882353,0.058823529411764705,4.0,2.111111111111111,0.0
CDMS-10-5C-DAAUSA,0,3,17,15,2,0,0,0,0,10,1,0.8823529411764706,0.05514705882352941,6.0,2.7111111111111112,0.0
CDMS-10-5C-DAAUSA,1,3,14,13,2,0,0,0,0,10,1,0.9285714285714286,0.07142857142857142,6.0,2.7111111111111112,0.0
CDMS-10-5C-DAAUSA,2,3,20,15,1,0,0,0,0,9,1,0.75,0.039473684210526314,4.0,2.2777777777777777,0.0
CDMS-10-5C-ICAPA,0,3,8,7,1,0,0,0,0,5,1,0.875,0.125,4.0,2.0,0.0
CDMS-10-5C-JFALGI,0,3,13,12,1,0,0,0,0,9,1,0.9230769230769231,0.07692307692307693,4.0,2.2222222222222223,0.0
CDMS-10-5C-JFALGI,1,3,10,9,0,0,0,0,0,10,1,0.9,0.1,4.0,2.2222222222222223,0.0
CDMS-10-5C-MAORTO,0,3,8,7,0,0,0,0,0,6,1,0.875,0.125,4.0,1.9333333333333333,0.0
CDMS-10-6B-ASCACO,0,3,10,7,0,0,0,0,0,5,1,0.7,0.07777777777777778,4.0,2.0,0.0
CDMS-10-6B-ASCACO,1,3,6,5,1,0,0,0,0,4,1,0.8333333333333334,0.16666666666666666,3.0,1.6666666666666667,0.0
CDMS-10-6B-ASCACO,2,3,5,4,1,0,0,0,0,3,1,0.8,0.2,2.0,1.3333333333333333,0.0
CDMS-10-6B-ASCACO,3,3,4,4,1,0,0,0,0,4,1,1.0,0.3333333333333333,2.0,1.5,0.0
CDMS-10-6B-ASCACO,4,3,4,3,0,0,0,0,0,4,1,0.75,0.25,2.0,1.5,0.0
CDMS-10-6B-ASCACO,5,3,5,5,1,0,0,0,0,5,1,1.0,0.25,2.0,1.6,0.0
CDMS-10-6B-ASCACO,6,3,6,5,1,0,0,0,0,4,1,0.8333333333333334,0.16666666666666666,2.0,1.5,0.0
CDMS-11-4A-GACHSA,0,3,11,9,0,0,0,0,0,7,1,0.8181818181818182,0.08181818181818182,4.0,2.0,0.0
CDMS-11-4A-GACHSA,1,3,8,6,0,0,0,0,0,6,1,0.75,0.10714285714285714,4.0,2.1333333333333333,0.0
CDMS-11-4A-GACHSA,2,3,8,6,0,0,0,0,0,6,1,0.75,0.10714285714285714,4.0,2.066666666666667,0.0
CDMS-11-4A-GACHSA,3,3,8,7,0,0,0,0,0,8,1,0.875,0.125,5.0,2.4285714285714284,0.0
CDMS-11-4A-GACHSA,4,3,10,10,1,0,0,0,0,10,1,1.0,0.1111111111111111,6.0,2.8,0.0
CDMS-11-4A-GACHSA,5,3,12,10,1,0,0,0,0,5,1,0.8333333333333334,0.07575757575757576,3.0,1.8,0.0
CDMS-11-4A-GACHSA,6,3,8,7,1,0,0,0,0,5,1,0.875,0.125,3.0,1.8,0.0
CDMS-11-4A-GACHSA,7,3,5,4,1,0,0,0,0,3,1,0.8,0.2,2.0,1.3333333333333333,0.0
CDMS-11-4A-GACHSA,8,3,7,4,0,0,0,0,0,3,1,0.5714285714285714,0.09523809523809523,2.0,1.3333333333333333,0.0
CDMS-11-5A-EAARCA,0,3,13,11,1,0,0,0,0,7,1,0.8461538461538461,0.07051282051282051,5.0,2.380952380952381,0.0
CDMS-11-5A-EAARCA,1,3,10,7,0,0,0,0,0,6,1,0.7,0.07777777777777778,4.0,2.066666666666667,0.0
CDMS-11-5A-EAARCA,2,3,11,6,0,0,0,0,0,3,1,0.5454545454545454,0.05454545454545454,2.0,1.3333333333333333,0.0
CDMS-11-5A-EAARCA,3,3,8,6,1,0,0,0,0,3,1,0.75,0.10714285714285714,2.0,1.3333333333333333,0.0
CDMS-11-5A-EAARCA,4,3,9,9,2,0,0,0,0,7,1,1.0,0.125,4.0,2.2857142857142856,0.0
CDMS-11-5A-EAARCA,5,3,9,10,2,0,0,0,0,9,1,1.1111111111111112,0.1388888888888889,4.0,2.4444444444444446,0.0
CDMS-11-5A-EAARCA,6,3,8,10,3,0,0,0,0,8,1,1.25,0.17857142857142858,4.0,2.2857142857142856,0.0
CDMS-11-5A-EAARCA,7,3,9,9,2,0,0,0,0,7,1,1.0,0.125,4.0,2.0952380952380953,0.0
CDMS-11-5A-EAARCA,8,3,8,8,2,0,0,0,0,6,1,1.0,0.14285714285714285,4.0,2.1333333333333333,0.0
CDMS-11-5A-EAARCA,9,3,8,5,0,0,0,0,0,4,1,0.625,0.08928571428571429,2.0,1.5,0.0
CDMS-11-5A-MGTHAR,0,3,19,21,6,0,0,0,0,10,1,1.105263157894737,0.06140350877192982,4.0,2.1777777777777776,0.0
CDMS-11-5A-MGTHAR,1,3,20,21,6,0,0,0,0,11,1,1.05,0.05526315789473684,5.0,2.5454545454545454,0.0
CDMS-11-6A-NMREPR,0,3,13,8,0,0,0,0,0,4,1,0.6153846153846154,0.05128205128205128,3.0,1.6666666666666667,0.0
CDMS-11-6A-NMREPR,1,3,13,10,0,0,0,0,0,8,1,0.7692307692307693,0.0641025641025641,4.0,2.25,0.0
CDMS-11-6A-NMREPR,2,3,15,12,0,0,0,0,0,10,1,0.8,0.05714285714285714,4.0,2.2888888888888888,0.0
CDMS-11-6A-NMREPR,3,3,11,9,0,0,0,0,0,9,1,0.8181818181818182,0.08181818181818182,4.0,2.2777777777777777,0.0
CDMS-11-6B-ARAHE,0,3,4,2,0,0,0,0,0,2,1,0.5,0.16666666666666666,1.0,1.0,0.0
CDMS-11-6B-ARAHE,1,3,7,4,0,0,0,0,0,3,1,0.5714285714285714,0.09523809523809523,2.0,1.3333333333333333,0.0
CDMS-11-6B-ARAHE,2,3,7,5,1,0,0,0,0,3,1,0.7142857142857143,0.11904761904761904,2.0,1.3333333333333333,0.0
CDMS-11-6B-ARAHE,3,3,8,7,1,0,0,0,0,6,1,0.875,0.125,4.0,2.066666666666667,0.0
CDMS-11-6B-ARAHE,4,3,10,8,1,0,0,0,0,6,1,0.8,0.08888888888888889,4.0,2.066666666666667,0.0
CDMS-11-6B-ARAHE,5,3,9,10,2,0,0,0,0,9,1,1.1111111111111112,0.1388888888888889,7.0,3.0,0.0
CDMS-11-6B-ARAHE,6,3,9,9,2,0,0,0,0,7,1,1.0,0.125,4.0,2.2857142857142856,0.0
CDMS-11-6B-ARAHE,7,3,9,6,0,0,0,0,0,5,1,0.6666666666666666,0.08333333333333333,4.0,2.0,0.0
CDMS-11-6B-ARAHE,8,3,10,8,1,0,0,0,0,5,1,0.8,0.08888888888888889,3.0,1.8,0.0
CDMS-11-6B-AVROTO,0,3,15,18,6,0,0,0,0,10,1,1.2,0.08571428571428572,5.0,2.3777777777777778,0.0
CDMS-11-6B-AVROTO,1,3,16,18,6,0,0,0,0,10,1,1.125,0.075,4.0,2.111111111111111,0.0
