feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_l2_T6W150,-0.05200937104339007,0.15311727871766292,1.0,400,1.0
z_l1_T6W150,-0.04747226945605873,0.053782722307012414,1.0,400,1.0
z_re_T6W150,-0.041684894517420024,0.12044535443518534,1.0,400,1.0
z_pe_T6W150,0.032541264166549316,0.1139555711956369,1.0,400,1.0
z_cc_T6W150,0.028843496606822647,0.0587692820862042,1.0,400,1.0
z_diameter_T6W150,0.027393159421584636,0.06716485680212042,1.0,400,1.0
z_lsc_T6W150,-0.015983461108092817,0.026408061944122624,1.0,400,1.0
z_l3_T6W150,0.011007327474079412,0.031570341527079236,1.0,400,1.0
z_asp_T6W150,0.009037653936140568,0.08572335017686909,1.0,400,1.0
z_density_T6W150,0.006811625550716564,0.10462940548450987,1.0,400,1.0
z_atd_T6W150,0.005134039397246448,0.03391360768969912,1.0,400,1.0
z_lcc_T6W150,7.080062298314474e-19,3.811386110756607e-16,0.0,400,1.0
z_nodes_T6W150,0.0,0.0,0.0,400,1.0
z_edges_T6W150,0.0,0.0,0.0,400,1.0
