split,subject,set
0,CSO-15-8B-KEPOGO,TRAIN
0,CDMS-13-7C-SSOSLO,TRAIN
0,CSO-9-4A-YVDITR,TRAIN
0,CDMS-11-7C-ICARE,TRAIN
0,CSO-10-5A-IPECA,TRAIN
0,CSO-14-9A-MARJA,TRAIN
0,CDMS-17-10A-ASSAMO,TRAIN
0,CSO-12-7B-SMUGU,TRAIN
0,CDMS-9-5C-JDMADE,TRAIN
0,CSO-15-10A-MAARLO,TRAIN
0,CSO-12-7A-SCAHO,TRAIN
0,CDMS-11-6B-LESTA,TRAIN
0,CDMS-12-6B-IJDAGA,TRAIN
0,CSO-16-11B-KRORE,TRAIN
0,CSO-15-9B-AMSAGO,TRAIN
0,CDMS-11-7C-SALMA,TRAIN
0,CSO-15-7B-JCRAGA,TRAIN
0,CSO-11-6B-ANREVA,TRAIN
0,CDMS-18-7C-VVECA,TRAIN
0,CSO-9-4A-SLOCA,TRAIN
0,CSO-16-11B-YAROMO,TRAIN
0,CSO-15-9B-ALRIHE,TRAIN
0,CSO-12-6A-DGISE,TRAIN
0,CSO-12-7A-ESALA,TRAIN
0,CSO-15-10A-LJRAGU,TRAIN
0,CSO-12-7B-VHOMA,TRAIN
0,CDMS-8-4A-DJAVDA,TRAIN
0,CSO-12-6B-LJHEFE,TRAIN
0,CSO-11-6A-DSCACH,TRAIN
0,CSO-10-4A-LSCAVA,TRAIN
0,CSO-13-8B-FCJISA,TRAIN
0,CDMS-9-5A-VVAAR,TRAIN
0,CDMS-15-10A-SHEGA,TRAIN
0,CSO-15-10B-YVBUAN,TRAIN
0,CSO-13-6A-ANASA,TRAIN
0,CSO-13-8A-MJAGA,TRAIN
0,CDMS-11-6B-MEBRTA,TRAIN
0,CDMS-12-7C-CATRAR,TRAIN
0,CSO-17-11C-SARJA,TRAIN
0,CSO-10-5A-ARACA,TRAIN
0,CDMS-11-6B-ARAHE,TRAIN
0,CSO-13-8A-MGAAN,TRAIN
0,CSO-9-4A-AGAPE,TRAIN
0,CDMS-12-6B-SCLAG,TRAIN
0,CSO-15-9B-JCAPA,TRAIN
0,CSO-10-4A-KCOMO,TRAIN
0,CDMS-9-4A-EROHI,TRAIN
0,CDMS-11-6B-JMARME,TRAIN
0,CSO-11-6B-LHFDLACH,TRAIN
0,CDMS-16-10A-SGALO,TRAIN
0,CSO-18-9B-MAMOLO,TRAIN
0,CSO-10-5A-DABRZA,TRAIN
0,CDMS-9-5C-LVIZAC,TRAIN
0,CSO-13-9B-DMLLLU,TRAIN
0,CSO-11-6B-VCOMA,TRAIN
0,CSO-12-6A-FJOVRE,TRAIN
0,CSO-13-7A-CDDITR,TRAIN
0,CSO-10-5A-JJSEMO,TRAIN
0,CSO-9-4A-DKVIMO,TRAIN
0,CDMS-11-6B-JACUPE,TRAIN
0,CSO-18-11B-YLLRE,TRAIN
0,CDMS-11-6B-SCAPA,TRAIN
0,CSO-17-10B-YCQUVE,TRAIN
0,CDMS-11-6A-NMREPR,TRAIN
0,CDMS-9-5A-ABERO,TRAIN
0,CSO-17-10B-EHECO,TRAIN
0,CDMS-13-6B-ASUMO,TRAIN
0,CDMS-11-6B-RSECA,TRAIN
0,CSO-17-11A-SPUVA,TRAIN
0,CSO-16-10B-JESUGU,TRAIN
0,CDMS-15-11B-VSAHO,TRAIN
0,CDMS-11-6B-JDCHBA,TRAIN
0,CSO-16-11A-JAVABO,TRAIN
0,CSO-15-11C-JETALO,TRAIN
0,CDMS-8-4A-DOSTR,TRAIN
0,CSO-9-4A-NSARPA,TRAIN
0,CSO-15-9B-RMCHLU,TRAIN
0,CSO-13-7A-RXCHLU,TRAIN
0,CDMS-10-5A-HEPIHO,TRAIN
0,CSO-10-5A-ACAVA,TRAIN
0,CDMS-10-5C-NBEMO,TRAIN
0,CDMS-12-6A-FAROPA,TRAIN
0,CSO-10-4A-LRAVI,TRAIN
0,CSO-9-4A-KEMOCO,TRAIN
0,CDMS-9-4A-CARGA,TRAIN
0,CSO-16-10C-ACALGU,TRAIN
0,CSO-9-4A-FAGIGA,TRAIN
0,CSO-13-7A-CAPAMU,TRAIN
0,CSO-11-6B-DISEMO,TRAIN
0,CSO-17-11A-DJAPA,TRAIN
0,CSO-10-5A-RVMOIB,TRAIN
0,CSO-14-9A-JSMAAL,TRAIN
0,CDMS-13-6B-JDTAHE,TRAIN
0,CDMS-10-5A-SROPU,TRAIN
0,CDMS-11-6B-JLPENA,TRAIN
0,CSO-9-4A-DSMOMU,TRAIN
0,CDMS-11-6B-EFRGR,TRAIN
0,CSO-8-4A-ARAGR,TRAIN
0,CSO-13-8A-MGAHE,TRAIN
0,CSO-17-11C-MAPAMA,TRAIN
0,CSO-16-9A-JSMAGU,TRAIN
0,CSO-17-11B-CDBEBU,TRAIN
0,CDMS-11-6B-JFSAHE,TRAIN
0,CSO-11-6B-SFLVA,TRAIN
0,CSO-14-9B-MFEGA,TRAIN
0,CSO-13-8A-MBUAN,TRAIN
0,CDMS-9-4C-SCAMO,TRAIN
0,CSO-12-7A-DALRE,TRAIN
0,CDMS-10-4A-JURAN,TRAIN
0,CSO-12-7B-DVAGRO,TRAIN
0,CDMS-XX-10A-VGILO,TRAIN
0,CSO-14-9A-SORZU,TRAIN
0,CDMS-9-4A-ACDUTR,TRAIN
0,CSO-9-4A-LCOMO,TRAIN
0,CSO-11-6A-CAPAMU,TRAIN
0,CDMS-12-7C-JSZAOR,TRAIN
0,CSO-8-4A-JRAAR,TRAIN
0,CSO-13-8A-KIGAGU,TRAIN
0,CSO-17-10A-YVGOCA,TRAIN
0,CDMS-10-5C-ICAPA,TRAIN
0,CDMS-9-4A-ILOSE,TRAIN
0,CDMS-10-5B-SRAJA,TRAIN
0,CDMS-11-5A-EAARCA,TRAIN
0,CDMS-15-11B-JEMOLO,TRAIN
0,CDMS-15-10A-AMALOS,TRAIN
0,CSO-9-4A-MPAME,TRAIN
0,CDMS-10-5A-SZURO,TRAIN
0,CSO-10-5A-JBUVE,TRAIN
0,CSO-13-6B-LFMIES,TRAIN
0,CSO-15-10C-ALBAHO,TRAIN
0,CDMS-12-7C-VQURA,TRAIN
0,CSO-9-4A-MLORO,TRAIN
0,CSO-8-3A-DAPAVA,TRAIN
0,CDMS-15-10A-MAALRI,TRAIN
0,CSO-16-11B-LLOZA,TRAIN
0,CSO-11-6B-RJGIHE,TRAIN
0,CDMS-9-5C-MLOGO,TRAIN
0,CDMS-12-5A-SRIGO,TRAIN
0,CSO-11-5A-MTAGA,TRAIN
0,CDMS-10-6B-JJMOBE,TRAIN
0,CDMS-11-6B-MMAMO,TRAIN
0,CDMS-XX-5C-MPCAQU,TRAIN
0,CDMS-11-6B-YLNIME,TRAIN
