split,subject,set
0,CSO-15-9B-ALRIHE,TRAIN
0,CSO-17-10A-YVGOCA,TRAIN
0,CDMS-13-7C-SSOSLO,TRAIN
0,CSO-17-11A-JDAMO,TRAIN
0,CSO-16-10B-LTVIFA,TRAIN
0,CDMS-XX-6B-SPUCA,TRAIN
0,CDMS-11-7C-ICARE,TRAIN
0,CSO-11-6A-EROMO,TRAIN
0,CSO-18-11A-ADBAHO,TRAIN
0,CDMS-9-5C-LVIZAC,TRAIN
0,CDMS-12-6A-SROAL,TRAIN
0,CSO-10-5A-ARACA,TRAIN
0,CSO-13-6B-JETAVE,TRAIN
0,CDMS-16-10A-SGALO,TRAIN
0,CSO-15-7B-JCRAGA,TRAIN
0,CDMS-9-5C-SCAAG,TRAIN
0,CSO-13-8A-VHODU,TRAIN
0,CDMS-10-5C-JFALGI,TRAIN
0,CSO-8-4A-ARAGR,TRAIN
0,CSO-12-6A-DGISE,TRAIN
0,CSO-11-6A-FSOVRE,TRAIN
0,CSO-16-10C-MAVAVE,TRAIN
0,CSO-9-4A-DKVIMO,TRAIN
0,CSO-9-4A-YVDITR,TRAIN
0,CSO-11-6B-LHFDLACH,TRAIN
0,CDMS-9-5C-JDMADE,TRAIN
0,CDMS-11-6B-LESTA,TRAIN
0,CSO-15-8A-VBMABR,TRAIN
0,CSO-14-9B-MFEGA,TRAIN
0,CSO-9-4A-LCOMO,TRAIN
0,CDMS-14-10A-JCVANI,TRAIN
0,CSO-13-7A-YAMEZA,TRAIN
0,CDMS-11-6B-MEBRTA,TRAIN
0,CDMS-11-5A-MGTHAR,TRAIN
0,CDMS-15-10A-AMALOS,TRAIN
0,CDMS-8-4A-DJAVDA,TRAIN
0,CDMS-15-10A-JJMACH,TRAIN
0,CDMS-10-5A-KSRAGU,TRAIN
0,CSO-17-10B-EHECO,TRAIN
0,CSO-15-9B-JCAPA,TRAIN
0,CDMS-17-10A-ASSAMO,TRAIN
0,CDMS-11-6B-JPSAMA,TRAIN
0,CDMS-13-7C-MVEAR,TRAIN
0,CDMS-9-4C-SCAMO,TRAIN
0,CDMS-11-6B-EFRGR,TRAIN
0,CSO-17-11A-RLPAIG,TRAIN
0,CDMS-10-5C-ICAPA,TRAIN
0,CDMS-8-4C-JDBUTU,TRAIN
0,CDMS-14-10A-IMORTO,TRAIN
0,CDMS-12-7C-VMAPA,TRAIN
0,CDMS-11-6B-JACUPE,TRAIN
0,CDMS-9-4A-EROHI,TRAIN
0,CDMS-11-6B-ARAHE,TRAIN
0,CSO-17-11B-CDBEBU,TRAIN
0,CSO-9-4A-NSARPA,TRAIN
0,CDMS-13-7C-RAIZAC,TRAIN
0,CSO-9-4A-GSBRCO,TRAIN
0,CSO-12-7A-DALRE,TRAIN
0,CDMS-13-6B-ASUMO,TRAIN
0,CSO-8-3A-DAPAVA,TRAIN
0,CSO-9-4A-SLOCA,TRAIN
0,CDMS-11-6B-JFSAHE,TRAIN
0,CSO-17-11C-MAPAMA,TRAIN
0,CSO-11-5A-MDVOSPE,TRAIN
0,CSO-12-6B-GQULO,TRAIN
0,CDMS-15-11B-JEMOLO,TRAIN
0,CDMS-9-5C-MLOGO,TRAIN
0,CSO-9-4A-KEMOCO,TRAIN
0,CSO-13-6A-ANASA,TRAIN
0,CDMS-14-6B-KDCAHE,TRAIN
0,CSO-12-6B-LJHEFE,TRAIN
0,CSO-10-5A-JJSEMO,TRAIN
0,CSO-12-7A-LSARAR,TRAIN
0,CSO-13-7A-CDDITR,TRAIN
0,CDMS-10-4A-JURAN,TRAIN
0,CDMS-11-6B-EROCO,TRAIN
0,CDMS-12-6B-SCLAG,TRAIN
0,CDMS-11-6A-NMREPR,TRAIN
0,CSO-17-11C-MCAAG,TRAIN
0,CSO-16-10B-JESUGU,TRAIN
0,CDMS-11-5A-EAARCA,TRAIN
0,CSO-16-11A-JAVABO,TRAIN
0,CSO-15-11C-JETALO,TRAIN
0,CDMS-11-6B-JLPENA,TRAIN
0,CDMS-11-6B-VZAPE,TRAIN
0,CDMS-11-6B-RSECA,TRAIN
0,CDMS-12-6A-JGIGA,TRAIN
