split,subject,set
0,CSO-10-5A-ARACA,TRAIN
0,CSO-14-8B-JLLORA,TRAIN
0,CSO-15-10A-SFEGA,TRAIN
0,CDMS-11-6B-SCAPA,TRAIN
0,CSO-13-7A-YAMEZA,TRAIN
0,CSO-16-9A-JPROSO,TRAIN
0,CSO-15-10A-LJRAGU,TRAIN
0,CDMS-11-6B-MEBRTA,TRAIN
0,CSO-11-6B-VCOMA,TRAIN
0,CSO-12-7A-ESALA,TRAIN
0,CSO-15-11C-JETALO,TRAIN
0,CSO-14-9B-MFEGA,TRAIN
0,CSO-10-4A-LRAVI,TRAIN
0,CDMS-14-5A-LSDUCO,TRAIN
0,CSO-12-6B-VPAMA,TRAIN
0,CDMS-11-7C-ICARE,TRAIN
0,CDMS-12-6B-IJDAGA,TRAIN
0,CSO-15-7B-JCRAGA,TRAIN
0,CSO-12-7A-IMERO,TRAIN
0,CSO-14-9A-AEDCAGO,TRAIN
0,CSO-16-10B-LTVIFA,TRAIN
0,CSO-10-4A-KCOMO,TRAIN
0,CDMS-11-6B-EAFESA,TRAIN
0,CSO-14-9A-MARJA,TRAIN
0,CDMS-9-4A-ILOSE,TRAIN
0,CDMS-10-5B-SRAJA,TRAIN
0,CSO-16-9B-SJPAJI,TRAIN
0,CSO-10-5A-JJSEMO,TRAIN
0,CSO-9-4A-EGCAMO,TRAIN
0,CDMS-12-7C-CATRAR,TRAIN
0,CSO-16-10C-MAVAVE,TRAIN
0,CDMS-12-6A-JGIGA,TRAIN
0,CSO-12-7B-SMUGU,TRAIN
0,CDMS-12-6A-JSOTGU,TRAIN
0,CSO-15-10A-MAARLO,TRAIN
0,CSO-12-7B-DVAGRO,TRAIN
0,CDMS-18-7C-VVECA,TRAIN
0,CDMS-XX-6A-MAGICA,TRAIN
0,CDMS-17-10A-ASSAMO,TRAIN
0,CDMS-12-7C-VMAPA,TRAIN
0,CDMS-15-10A-JJMACH,TRAIN
0,CSO-14-9A-JSMAAL,TRAIN
0,CSO-15-10C-SSCAMO,TRAIN
0,CSO-16-9A-JALEMO,TRAIN
0,CDMS-11-7C-SALMA,TRAIN
0,CSO-9-4A-KEMOCO,TRAIN
0,CDMS-11-6B-ARAHE,TRAIN
0,CSO-18-11A-ADBAHO,TRAIN
0,CSO-17-11A-JDAMO,TRAIN
0,CDMS-11-6B-JLPENA,TRAIN
0,CSO-16-11A-JAVABO,TRAIN
0,CDMS-11-7C-SPGAVE,TRAIN
0,CSO-16-11B-YAROMO,TRAIN
0,CSO-9-4A-MLORO,TRAIN
0,CDMS-12-6B-SCLAG,TRAIN
0,CDMS-16-11B-NGABE,TRAIN
0,CSO-14-9A-SORZU,TRAIN
0,CDMS-11-6B-LESTA,TRAIN
0,CSO-10-5A-RVMOIB,TRAIN
0,CSO-15-9B-ALRIHE,TRAIN
0,CSO-13-7A-JJATFL,TRAIN
0,CDMS-11-6B-JMARME,TRAIN
0,CSO-16-10A-SMOUT,TRAIN
0,CDMS-11-6A-NMREPR,TRAIN
0,CSO-10-5A-SVHEES,TRAIN
0,CSO-8-3A-AIPRBR,TRAIN
0,CSO-10-5A-GZAMA,TRAIN
0,CDMS-14-10A-JCVANI,TRAIN
0,CSO-10-5A-JBUVE,TRAIN
0,CSO-13-6B-JETAVE,TRAIN
0,CSO-16-10B-JESUGU,TRAIN
0,CDMS-11-6B-JPSAMA,TRAIN
0,CSO-9-4A-GSBRCO,TRAIN
0,CSO-9-4A-MPAME,TRAIN
0,CDMS-8-4C-JDBUTU,TRAIN
0,CDMS-9-4A-CRAAG,TRAIN
0,CDMS-11-6B-JACUPE,TRAIN
0,CDMS-9-5C-JDMADE,TRAIN
0,CSO-10-5A-JLCARI,TRAIN
0,CSO-13-7A-CAPAMU,TRAIN
0,CDMS-13-6B-JDTAHE,TRAIN
0,CSO-10-5A-MAARAN,TRAIN
0,CSO-11-6A-DSCACH,TRAIN
0,CSO-17-11A-DJAPA,TRAIN
0,CSO-13-8B-FCJISA,TRAIN
0,CSO-11-6B-LHFDLACH,TRAIN
0,CDMS-13-7C-RAIZAC,TRAIN
0,CSO-16-10A-JEGAHE,TRAIN
0,CDMS-8-4A-DJAVDA,TRAIN
0,CSO-9-4A-DSMOMU,TRAIN
0,CDMS-11-6B-MMAMO,TRAIN
