split,subject,set
0,CDMS-12-5A-SRIGO,TRAIN
0,CSO-12-6A-FJOVRE,TRAIN
0,CDMS-10-5C-DAAUSA,TRAIN
0,CDMS-15-10A-MAALCA,TRAIN
0,CSO-14-8A-MCIDOS,TRAIN
0,CSO-17-11C-MAPAMA,TRAIN
0,CSO-17-11A-RLPAIG,TRAIN
0,CSO-16-9A-JPROSO,TRAIN
0,CDMS-14-10A-JCVANI,TRAIN
0,CSO-16-11B-YAROMO,TRAIN
0,CSO-15-7B-JCRAGA,TRAIN
0,CDMS-12-6B-SCLAG,TRAIN
0,CDMS-XX-6A-MAGICA,TRAIN
0,CDMS-9-4A-CARGA,TRAIN
0,CDMS-9-5C-LVIZAC,TRAIN
0,CSO-13-7A-JJATFL,TRAIN
0,CDMS-11-4A-GACHSA,TRAIN
0,CDMS-10-6B-ASCACO,TRAIN
0,CSO-11-6B-LHFDLACH,TRAIN
0,CSO-15-10C-SSCAMO,TRAIN
0,CDMS-9-5C-MLOGO,TRAIN
0,CDMS-XX-6B-SPUCA,TRAIN
0,CDMS-11-6B-AVROTO,TRAIN
0,CDMS-10-5C-MAORTO,TRAIN
0,CSO-10-4A-LSCAVA,TRAIN
0,CSO-10-5A-SVHEES,TRAIN
0,CSO-15-10C-ALBAHO,TRAIN
0,CSO-9-4A-MPAME,TRAIN
0,CSO-10-5A-GZAMA,TRAIN
0,CSO-16-11A-VZAOR,TRAIN
0,CSO-17-11C-SARJA,TRAIN
0,CSO-16-9B-SJPAJI,TRAIN
0,CSO-12-7A-IMERO,TRAIN
0,CDMS-12-6A-JGIGA,TRAIN
0,CSO-8-3A-KVPECO,TRAIN
0,CSO-13-8B-JEMABE,TRAIN
0,CDMS-9-4C-SCAMO,TRAIN
0,CDMS-XX-5C-MJSARU,TRAIN
0,CSO-16-11B-LLOZA,TRAIN
0,CDMS-15-11B-VSAHO,TRAIN
0,CDMS-10-5B-SRAJA,TRAIN
0,CSO-10-5A-ACAVA,TRAIN
0,CSO-9-4A-KEMOCO,TRAIN
0,CSO-18-11A-ADBAHO,TRAIN
0,CSO-8-3A-AIPRBR,TRAIN
0,CDMS-11-7C-SPGAVE,TRAIN
0,CSO-12-6A-DGISE,TRAIN
0,CSO-9-4A-MLORO,TRAIN
0,CSO-14-9A-AEDCAGO,TRAIN
0,CSO-17-11C-MCAAG,TRAIN
0,CDMS-10-5A-KSRAGU,TRAIN
0,CSO-16-11B-KRORE,TRAIN
0,CSO-16-9A-JALEMO,TRAIN
0,CDMS-8-4A-DJAVDA,TRAIN
0,CDMS-11-6B-JMARME,TRAIN
0,CSO-9-4A-DVGATO,TRAIN
0,CSO-15-9B-SJAGRO,TRAIN
0,CDMS-11-6B-EFRGR,TRAIN
0,CSO-17-10B-YCQUVE,TRAIN
0,CSO-10-5A-JLCARI,TRAIN
0,CDMS-11-6B-JLPENA,TRAIN
0,CSO-15-11C-JETALO,TRAIN
0,CSO-11-6A-FSOVRE,TRAIN
0,CDMS-9-5A-ABERO,TRAIN
0,CDMS-15-10A-SHEGA,TRAIN
0,CSO-16-10A-YKMUJO,TRAIN
0,CSO-17-10A-YVGOCA,TRAIN
0,CDMS-12-6A-JSOTGU,TRAIN
0,CSO-11-6A-CAPAMU,TRAIN
0,CDMS-9-5C-JDMADE,TRAIN
0,CSO-10-4A-ICAPA,TRAIN
0,CDMS-13-6B-ASUMO,TRAIN
0,CDMS-18-7C-VVECA,TRAIN
0,CSO-10-5A-MAARAN,TRAIN
0,CSO-9-4A-GSBRCO,TRAIN
0,CDMS-9-4A-EROHI,TRAIN
0,CSO-9-4A-LCOMO,TRAIN
0,CDMS-8-4A-DOSTR,TRAIN
0,CSO-13-8B-FCJISA,TRAIN
0,CSO-12-7B-VHOMA,TRAIN
0,CSO-9-4A-DKVIMO,TRAIN
0,CSO-10-5A-DABRZA,TRAIN
0,CSO-13-7A-YAMEZA,TRAIN
0,CSO-12-7A-SCAHO,TRAIN
0,CDMS-13-7C-RAIZAC,TRAIN
0,CSO-15-10A-SFEGA,TRAIN
0,CDMS-10-5C-ICAPA,TRAIN
0,CSO-16-10A-SMOUT,TRAIN
0,CSO-9-4A-DSMOMU,TRAIN
0,CSO-15-10A-LJRAGU,TRAIN
0,CDMS-11-7C-ICARE,TRAIN
0,CSO-9-4A-AGAPE,TRAIN
0,CSO-10-5A-IPECA,TRAIN
0,CSO-9-4A-SLOCA,TRAIN
0,CSO-12-7B-DVAGRO,TRAIN
0,CSO-16-10B-VVILI,TRAIN
0,CSO-11-6B-VCOMA,TRAIN
0,CDMS-14-5A-LSDUCO,TRAIN
0,CSO-16-10A-JEGAHE,TRAIN
0,CDMS-9-5C-SCAAG,TRAIN
0,CDMS-9-4A-ILOSE,TRAIN
0,CDMS-11-6B-MEBRTA,TRAIN
0,CSO-13-8A-VHODU,TRAIN
0,CSO-15-9B-KSBEJA,TRAIN
0,CSO-15-8B-KEPOGO,TRAIN
0,CSO-14-8B-JLLORA,TRAIN
0,CDMS-12-7C-JSZAOR,TRAIN
0,CDMS-10-5C-NBEMO,TRAIN
0,CDMS-11-6B-LESTA,TRAIN
0,CDMS-12-6A-SROAL,TRAIN
0,CDMS-8-4A-LGOPA,TRAIN
0,CDMS-11-6A-DFVEBE,TRAIN
0,CDMS-12-6B-IJDAGA,TRAIN
0,CSO-12-6B-LJHEFE,TRAIN
0,CSO-15-10B-MEBUAR,TRAIN
0,CDMS-11-7C-SALMA,TRAIN
0,CDMS-XX-10A-VGILO,TRAIN
0,CSO-11-6B-ANREVA,TRAIN
0,CSO-13-7A-CDDITR,TRAIN
